scholarship,university_transport,has_laptop,has_consulted_teacher,co_curricular,health_issues,study_hours,study_sessions,on_probation,is_suspended,skills_development_hours,current_gpa,performance_group,social_risk,gpa_improvement,study_time_per_Session,learning_mode_Offline,learning_mode_Online,english_proficiency_Advance,english_proficiency_Basic,english_proficiency_Intermediate,living_arrangement_Bachelor,living_arrangement_Family,attendance_bin_Low,attendance_bin_Medium,attendance_bin_High,income_bin_Low,income_bin_Medium,income_bin_High
0,1,1,1,1,0,3.0,2.0,0,0,6.0,3.34,Poor,2.3333333333333335,-0.11000000000000032,1.5,0,1,0,0,1,0,1,0,0,1,1,0,0
0,0,1,0,0,1,2.5,2.0,0,0,2.0,3.5,Good,1.6,-0.08000000000000007,1.25,1,0,0,0,1,0,1,0,0,1,0,1,0
0,0,1,1,0,0,4.0,3.0,1,1,1.0,2.61,Poor,0.75,-0.3500000000000001,1.33,0,1,1,0,0,0,1,0,1,0,0,1,0
1,0,1,1,1,0,2.0,1.0,0,0,1.0,3.53,Good,1.0,0.1499999999999999,2.0,1,0,0,0,1,1,0,0,0,1,1,0,0
1,0,1,1,1,0,2.0,1.0,0,0,1.0,3.07,Average,1.5,-0.050000000000000266,2.0,1,0,0,0,1,1,0,0,0,1,0,1,0
0,0,1,1,0,0,4.0,2.0,0,0,1.0,3.27,Good,0.25,0.16999999999999993,2.0,1,0,0,1,0,0,1,0,0,1,0,1,0
1,1,1,0,0,0,1.0,2.0,0,0,2.0,3.92,Average,1.0,0.0,0.5,1,0,0,0,1,0,1,0,0,1,1,0,0
0,0,1,0,0,0,3.0,3.0,1,0,2.0,2.64,Poor,1.6666666666666667,-0.11999999999999966,1.0,1,0,1,0,0,0,1,0,0,1,1,0,0
1,0,1,1,1,1,1.5,1.0,0,0,1.0,3.78,Poor,4.0,0.2599999999999998,1.5,1,0,0,0,1,1,0,1,0,0,1,0,0
1,0,1,0,1,0,3.5,2.0,0,0,3.0,3.9,Excellent,0.2857142857142857,-0.10000000000000009,1.75,1,0,0,0,1,1,0,0,0,1,1,0,0
1,1,1,0,0,0,3.5,1.0,0,0,2.0,3.78,Excellent,0.8571428571428571,-0.06000000000000005,3.5,1,0,1,0,0,0,1,0,0,1,1,0,0
0,1,1,0,0,0,1.0,1.0,0,0,2.0,3.46,Poor,6.0,0.020000000000000018,1.0,1,0,0,0,1,0,1,0,0,1,0,0,1
1,1,1,1,1,0,4.0,1.0,0,0,2.0,3.0406118143459917,Poor,0.5,0.06061181434599172,4.0,1,0,0,1,0,1,0,0,0,1,1,0,0
1,0,1,0,0,0,3.5,2.0,0,0,3.0,3.39,Poor,1.7142857142857142,-0.040000000000000036,1.75,1,0,0,1,0,1,0,0,0,1,1,0,0
1,0,1,1,1,0,7.0,3.0,0,0,2.0,3.98,Excellent,0.42857142857142855,0.0,2.33,1,0,1,0,0,1,0,0,0,1,1,0,0
0,1,1,1,1,0,3.0,2.0,1,0,3.0,3.15,Average,0.6666666666666666,0.06999999999999984,1.5,1,0,0,1,0,0,1,0,0,1,0,1,0
0,0,1,1,1,1,2.0,2.0,0,0,5.0,3.16,Average,1.0,0.06000000000000005,1.0,0,1,0,0,1,0,1,0,0,1,1,0,0
0,1,1,0,0,0,3.5,4.0,1,0,1.0,2.46,Poor,0.2857142857142857,0.08999999999999986,0.88,1,0,0,1,0,0,1,0,0,1,0,1,0
1,0,1,0,1,0,4.0,2.0,0,0,2.0,3.39,Good,0.5,-1.6099999999999999,2.0,1,0,0,0,1,1,0,0,1,0,1,0,0
1,0,1,0,0,0,1.5,2.0,0,0,1.0,3.58,Average,1.3333333333333333,0.0,0.75,1,0,0,1,0,1,0,0,0,1,1,0,0
1,1,1,1,1,1,4.0,2.0,0,1,4.0,3.47,Good,0.75,0.11000000000000032,2.0,1,0,1,0,0,1,0,0,0,1,0,1,0
0,1,1,1,1,1,3.0,3.0,1,0,2.0,2.19,Poor,1.0,-0.71,1.0,1,0,0,0,1,1,0,0,0,1,0,1,0
0,0,1,1,1,0,4.0,2.0,0,0,1.0,3.25,Good,0.75,-0.06999999999999984,2.0,1,0,0,0,1,1,0,0,0,1,1,0,0
0,0,1,1,0,0,6.0,2.0,1,0,1.0,3.15,Poor,0.3333333333333333,-0.1499999999999999,3.0,1,0,0,0,1,1,0,1,0,0,1,0,0
0,0,1,0,0,0,4.0,2.0,0,0,6.0,3.78,Excellent,0.75,-0.14000000000000012,2.0,1,0,0,0,1,1,0,0,0,1,1,0,0
0,0,1,1,0,1,1.0,1.0,1,1,4.0,2.5,Poor,7.0,-0.2999999999999998,1.0,0,1,0,0,1,0,1,0,1,0,1,0,0
1,0,0,1,1,0,4.5,2.0,1,0,2.0,2.9,Average,0.6666666666666666,-0.43000000000000016,2.25,0,1,0,0,1,1,0,0,0,1,1,0,0
1,0,1,0,0,0,3.0,2.0,0,0,3.0,3.4,Good,1.0,-0.14000000000000012,1.5,1,0,0,0,1,1,0,0,0,1,1,0,0
1,1,1,0,0,0,5.0,3.5,0,0,2.0,3.81,Excellent,0.4,0.1499999999999999,1.43,1,0,0,0,1,1,0,0,0,1,1,0,0
0,0,1,1,1,0,2.0,2.0,0,0,3.0,3.13,Average,1.0,-0.6499999999999999,1.0,1,0,0,0,1,1,0,0,1,0,1,0,0
0,0,1,1,1,1,5.0,4.0,0,0,1.0,3.81,Excellent,0.6,-0.009999999999999787,1.25,1,0,0,0,1,0,1,0,0,1,1,0,0
1,1,1,1,1,1,4.5,1.0,0,0,4.0,3.93,Excellent,0.2222222222222222,-0.06999999999999984,4.5,1,0,0,0,1,1,0,0,0,1,0,1,0
1,0,1,1,1,1,4.0,2.0,0,0,2.0,3.54,Average,0.75,0.0,2.0,1,0,0,1,0,1,0,0,1,0,1,0,0
1,0,1,1,0,0,4.0,2.0,0,0,2.0,2.55,Poor,0.5,0.0,2.0,1,0,0,1,0,1,0,0,0,1,1,0,0
0,0,1,0,0,0,3.0,1.0,0,0,2.0,3.59,Average,1.6666666666666667,-0.06000000000000005,3.0,0,1,0,0,1,1,0,0,0,1,1,0,0
1,1,1,0,0,0,3.5,2.0,0,0,2.0,3.62,Good,1.1428571428571428,0.0,1.75,1,0,0,0,1,0,1,0,0,1,1,0,0
0,1,1,0,0,0,2.0,2.0,0,0,1.0,3.45,Good,0.5,-0.25,1.0,1,0,0,1,0,0,1,0,0,1,1,0,0
1,1,1,1,1,0,3.5,2.0,0,0,1.0,3.5,Good,0.5714285714285714,0.0,1.75,0,1,0,0,1,0,1,0,0,1,0,1,0
1,1,1,1,0,0,5.0,2.0,0,0,4.0,3.48,Good,0.6,0.0,2.5,0,1,0,0,1,0,1,0,0,1,0,1,0
0,0,0,1,1,0,3.3475298126064734,2.0,0,0,2.0,2.92,Average,0.8961832061068703,-0.08999999999999986,1.67,1,0,0,0,1,1,0,0,0,1,0,1,0
1,1,1,1,1,0,4.0,2.0,0,0,2.0,3.56,Good,0.75,-0.2999999999999998,2.0,1,0,0,0,1,0,1,0,0,1,0,1,0
1,1,1,1,0,0,4.0,4.0,0,0,2.0,3.81,Poor,1.75,0.43000000000000016,1.0,0,1,0,0,1,0,1,0,0,1,1,0,0
1,1,1,1,0,0,5.0,1.0,0,0,1.0,3.42,Good,0.4,0.3500000000000001,5.0,1,0,0,0,1,0,1,0,0,1,0,0,1
1,1,1,0,0,0,3.5,2.0,0,0,3.0,3.56,Good,1.1428571428571428,-0.029999999999999805,1.75,1,0,0,0,1,0,1,0,0,1,1,0,0
0,0,1,1,1,0,2.0,1.0,0,0,4.0,3.06,Poor,3.0,0.4700000000000002,2.0,1,0,0,0,1,1,0,0,0,1,0,1,0
0,0,1,0,0,0,2.0,2.0,1,0,0.0,3.24,Good,1.0,-0.05999999999999961,1.0,1,0,0,0,1,1,0,0,0,1,1,0,0
1,1,1,1,1,0,4.0,4.0,0,0,2.0,3.78,Poor,1.75,0.05999999999999961,1.0,1,0,0,0,1,0,1,0,0,1,1,0,0
1,1,1,1,0,0,3.0,2.0,0,0,1.0,3.9,Excellent,0.6666666666666666,0.0,1.5,1,0,0,1,0,0,1,0,0,1,1,0,0
0,0,1,1,1,0,2.0,2.0,1,1,1.0,2.65,Poor,2.5,0.10000000000000009,1.0,1,0,0,1,0,1,0,0,1,0,1,0,0
1,0,1,0,0,0,4.0,2.0,0,0,3.0,2.8,Average,0.5,-0.20000000000000018,2.0,1,0,0,1,0,1,0,0,1,0,1,0,0
1,0,1,1,0,0,4.0,4.0,1,0,1.0,2.59,Poor,0.5,0.5899999999999999,1.0,0,1,0,1,0,1,0,0,1,0,1,0,0
1,0,1,1,0,1,5.5,2.0,0,0,4.0,3.9,Excellent,0.36363636363636365,-0.06000000000000005,2.75,1,0,0,0,1,1,0,0,0,1,0,0,1
1,1,1,1,0,0,2.0,4.0,0,0,1.0,3.7,Average,0.5,0.0,0.5,1,0,0,0,1,1,0,0,1,0,1,0,0
0,0,1,0,0,0,5.0,2.0,0,0,3.0,3.39,Poor,1.4,0.0900000000000003,2.5,0,1,0,1,0,0,1,0,0,1,1,0,0
0,0,1,0,1,1,3.0,2.0,0,0,2.0,3.51,Good,0.6666666666666666,0.3099999999999996,1.5,1,0,0,0,1,1,0,0,0,1,0,1,0
1,1,1,1,0,0,5.0,2.0,0,0,4.0,3.67,Good,0.6,0.10000000000000009,2.5,1,0,0,0,1,0,1,0,0,1,1,0,0
0,1,1,1,1,0,3.0,2.0,0,0,1.0,3.11,Average,0.3333333333333333,-0.26000000000000023,1.5,1,0,0,0,1,0,1,0,0,1,1,0,0
1,0,1,1,1,0,4.5,2.0,1,0,2.0,2.85,Average,0.2222222222222222,-0.31999999999999984,2.25,1,0,1,0,0,1,0,0,0,1,1,0,0
0,0,1,1,0,0,1.0,1.0,0,0,1.0,3.45,Average,1.0,-0.04999999999999982,1.0,1,0,0,1,0,1,0,0,0,1,1,0,0
0,0,1,1,0,0,4.5,2.0,0,0,3.0,3.78,Excellent,0.2222222222222222,0.0,2.25,1,0,0,1,0,1,0,0,0,1,1,0,0
1,1,1,1,1,1,2.5,2.0,0,0,3.0,3.59,Good,0.4,-0.31000000000000005,1.25,1,0,0,0,1,1,0,0,0,1,1,0,0
0,1,1,0,0,0,4.0,2.0,0,0,1.0,2.5,Poor,1.0,-0.43999999999999995,2.0,1,0,0,0,1,0,1,1,0,0,1,0,0
1,1,1,0,0,0,3.0,2.0,0,0,2.0,2.8,Average,1.6666666666666667,-0.0900000000000003,1.5,1,0,0,1,0,0,1,0,1,0,1,0,0
0,0,1,0,0,0,4.0,4.0,0,0,1.0,2.56,Poor,0.5,0.76,1.0,1,0,0,0,1,1,0,0,0,1,1,0,0
0,0,1,0,0,0,4.0,3.0,0,0,4.0,3.75,Average,0.75,0.9700000000000002,1.33,0,1,0,0,1,1,0,0,1,0,1,0,0
0,0,0,1,0,0,1.0,3.5,1,0,4.0,2.38,Poor,2.0,0.9299999999999999,0.29,1,0,0,1,0,0,1,0,0,1,1,0,0
0,0,1,1,1,0,5.0,3.0,0,0,2.0,3.54,Poor,0.4,1.0899999999999999,1.67,0,1,0,0,1,1,0,0,0,1,1,0,0
1,0,0,0,1,0,6.0,3.0,0,0,1.0,2.45,Poor,0.6666666666666666,1.0000000000000002,2.0,1,0,1,0,0,0,1,0,1,0,1,0,0
0,0,1,0,0,0,3.0,2.0,0,0,2.0,3.19,Poor,2.3333333333333335,1.19,1.5,1,0,0,0,1,0,1,0,0,1,1,0,0
1,0,1,1,0,0,1.0,2.0,0,0,2.0,3.99,Poor,7.0,1.1,0.5,1,0,1,0,0,1,0,0,0,1,1,0,0
0,0,1,1,0,0,2.0,1.0,0,0,1.0,3.75,Poor,3.5,0.8700000000000001,2.0,1,0,0,0,1,1,0,1,0,0,1,0,0
0,0,1,1,1,0,3.0,2.0,1,0,2.0,2.98,Poor,2.3333333333333335,1.1099999999999999,1.5,1,0,0,1,0,1,0,1,0,0,1,0,0
0,0,0,1,1,0,1.0,1.0,1,0,3.0,3.53,Poor,3.0,1.0899999999999999,1.0,1,0,1,0,0,0,1,1,0,0,1,0,0
0,0,0,1,0,1,4.0,2.0,0,0,1.0,3.65,Average,0.5,0.8500000000000001,2.0,1,0,0,0,1,0,1,0,0,1,1,0,0
0,0,1,1,0,0,5.0,3.0,0,0,2.0,3.47,Poor,0.4,1.3600000000000003,1.67,0,1,0,0,1,0,1,0,0,1,1,0,0
0,0,1,0,0,0,4.0,1.0,0,0,2.0,3.49,Poor,0.75,1.12,4.0,1,0,1,0,0,1,0,0,0,1,0,1,0
0,0,1,0,0,0,3.0,1.0,1,0,2.0,3.8,Average,1.0,1.0499999999999998,3.0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,0,1,1,0,0,3.0,2.0,0,0,3.0,2.91,Poor,1.3333333333333333,0.9300000000000002,1.5,0,1,0,0,1,1,0,0,0,1,0,1,0
0,0,1,1,1,0,2.0,1.0,0,0,2.0,3.7,Average,1.5,1.06,2.0,0,1,0,0,1,0,1,0,0,1,0,1,0
0,0,1,0,1,0,5.0,2.0,0,0,6.0,2.66,Poor,1.4,0.8900000000000001,2.5,0,1,0,0,1,1,0,0,1,0,0,1,0
0,0,1,0,1,0,5.0,2.0,0,0,1.0,2.77,Poor,1.4,0.5800000000000001,2.5,1,0,0,0,1,0,1,0,0,1,0,1,0
1,0,1,1,1,0,5.0,3.5,1,1,3.0,3.19,Poor,1.4,1.0,1.43,0,1,1,0,0,1,0,1,0,0,0,1,0
0,0,1,0,0,1,3.0,1.0,1,0,2.0,2.98,Poor,2.3333333333333335,1.0,3.0,0,1,0,0,1,1,0,0,0,1,0,1,0
0,0,1,0,1,0,4.0,2.0,1,0,4.0,2.9,Poor,0.5,1.0699999999999998,2.0,1,0,0,0,1,0,1,0,1,0,0,1,0
0,0,1,1,0,0,3.0,1.0,0,0,2.0,2.82,Poor,2.3333333333333335,0.9499999999999997,3.0,0,1,0,0,1,1,0,0,0,1,0,1,0
0,0,1,0,0,0,1.0,1.0,0,0,2.0,3.71,Poor,3.0,1.06,1.0,0,1,0,0,1,1,0,1,0,0,0,1,0
1,0,1,1,0,0,6.0,2.0,1,0,5.0,3.45,Poor,0.6666666666666666,1.2600000000000002,3.0,1,0,1,0,0,0,1,0,0,1,0,1,0
1,0,1,1,0,0,3.0,2.0,0,0,1.0,3.4,Average,1.3333333333333333,0.8999999999999999,1.5,1,0,0,0,1,0,1,0,0,1,0,1,0
0,0,1,0,0,0,2.0,1.0,1,0,4.0,3.85,Average,1.5,1.0300000000000002,2.0,1,0,0,0,1,1,0,0,0,1,0,1,0
0,0,1,0,0,0,2.0,1.0,1,0,2.0,2.68,Poor,1.0,1.34,2.0,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0,1,1,0,0,1.0,1.0,0,0,2.0,3.79,Average,4.0,1.1099999999999999,1.0,1,0,0,1,0,1,0,0,1,0,0,1,0
0,0,1,0,1,0,2.0,1.0,1,0,1.0,2.98,Poor,0.5,1.01,2.0,0,1,0,0,1,0,1,0,1,0,0,1,0
1,0,1,0,0,0,5.0,2.0,0,0,4.0,3.86,Average,0.6,1.1,2.5,1,0,1,0,0,0,1,0,0,1,0,1,0
0,0,1,1,1,0,4.0,2.0,0,0,2.0,2.79,Poor,1.75,1.07,2.0,1,0,1,0,0,0,1,1,0,0,0,1,0
0,0,1,0,1,0,2.0,2.0,0,0,4.0,3.75,Average,1.0,1.13,1.0,1,0,0,1,0,1,0,0,0,1,0,1,0
0,0,1,0,0,0,2.0,1.0,0,0,4.0,2.59,Poor,1.0,1.0799999999999998,2.0,1,0,1,0,0,1,0,0,0,1,0,1,0
0,0,0,0,0,0,2.0,3.0,1,0,2.0,2.53,Poor,1.0,1.0799999999999998,0.67,1,0,0,0,1,1,0,0,0,1,0,1,0
0,0,0,0,0,0,2.0,1.0,0,0,2.0,3.24,Poor,2.0,1.08,2.0,1,0,0,0,1,1,0,0,0,1,0,1,0
0,0,1,0,1,0,2.0,1.0,1,0,2.0,3.62,Average,1.0,1.06,2.0,1,0,0,0,1,0,1,0,0,1,0,1,0
1,0,1,1,0,0,1.0,1.0,0,0,3.0,3.1,Poor,7.0,1.1300000000000001,1.0,1,0,1,0,0,1,0,0,0,1,0,1,0
0,0,1,0,1,0,2.0,2.0,1,0,1.0,3.31,Poor,1.5,0.98,1.0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,0,1,0,0,0,2.0,1.0,1,0,2.0,2.68,Poor,1.5,1.08,2.0,1,0,0,0,1,1,0,0,0,1,0,1,0
0,0,1,0,1,0,4.0,3.0,0,0,3.0,3.22,Poor,1.5,1.1100000000000003,1.33,1,0,0,0,1,1,0,0,1,0,0,1,0
0,0,1,0,1,0,3.0,1.0,1,1,2.0,2.16,Poor,2.3333333333333335,0.9700000000000002,3.0,0,1,0,1,0,1,0,0,0,1,0,1,0
0,0,1,1,0,0,4.0,2.0,0,0,2.0,3.78,Average,1.25,1.13,2.0,0,1,1,0,0,1,0,0,0,1,0,1,0
0,0,1,1,1,0,2.0,2.0,1,0,1.0,3.7,Average,1.0,1.0300000000000002,1.0,1,0,0,0,1,1,0,0,0,1,0,1,0
0,0,1,0,0,0,3.0,3.0,1,0,2.0,3.51,Poor,1.0,1.0699999999999998,1.0,0,1,0,0,1,0,1,1,0,0,0,1,0
0,0,1,1,1,0,3.0,3.0,1,0,1.0,2.68,Poor,1.0,1.0300000000000002,1.0,1,0,1,0,0,1,0,0,1,0,0,1,0
0,0,1,0,1,0,2.0,2.0,0,0,2.0,3.61,Average,1.5,1.0699999999999998,1.0,1,0,0,0,1,1,0,0,1,0,0,1,0
0,0,1,0,1,0,2.0,1.0,1,0,2.0,3.61,Average,1.0,1.1099999999999999,2.0,0,1,1,0,0,0,1,0,0,1,0,1,0
0,0,1,0,1,0,4.0,2.0,0,0,2.0,3.39,Poor,1.75,1.3200000000000003,2.0,0,1,0,0,1,0,1,0,0,1,0,1,0
0,0,1,1,0,0,4.0,2.0,0,0,1.0,2.64,Poor,1.5,0.8700000000000001,2.0,0,1,1,0,0,0,1,0,0,1,0,1,0
1,0,1,0,0,0,3.0,1.0,0,0,2.0,3.21,Poor,1.6666666666666667,1.1,3.0,1,0,0,0,1,1,0,0,0,1,0,1,0
0,0,0,1,1,0,2.0,1.0,1,0,4.0,3.41,Poor,1.0,1.08,2.0,1,0,0,0,1,1,0,1,0,0,0,1,0
0,0,1,1,1,0,3.0,1.0,1,0,4.0,3.84,Average,1.0,1.0699999999999998,3.0,1,0,0,1,0,1,0,0,0,1,0,1,0
1,0,1,1,0,0,5.0,4.0,0,0,3.0,3.98,Average,0.4,1.1099999999999999,1.25,1,0,1,0,0,0,1,0,0,1,0,1,0
0,0,1,0,0,0,4.0,1.0,0,0,2.0,3.43,Poor,1.75,1.2400000000000002,4.0,0,1,0,0,1,1,0,0,0,1,0,1,0
0,0,1,1,0,0,2.0,1.0,0,0,2.0,3.39,Poor,3.5,1.2800000000000002,2.0,1,0,1,0,0,0,1,0,0,1,0,1,0
0,0,1,1,1,1,1.0,2.0,0,0,4.0,3.57,Poor,2.0,1.06,0.5,1,0,0,0,1,1,0,1,0,0,0,1,0
0,0,1,0,1,0,3.0,2.0,0,0,2.0,3.38,Poor,1.0,1.1599999999999997,1.5,0,1,0,1,0,1,0,0,0,1,0,1,0
0,0,1,0,0,0,2.0,2.0,1,0,3.0,2.91,Poor,1.0,1.05,1.0,1,0,0,0,1,1,0,1,0,0,0,1,0
0,0,0,0,1,0,1.0,1.0,0,0,1.0,2.95,Poor,7.0,1.08,1.0,1,0,0,1,0,0,1,1,0,0,0,1,0
1,0,1,1,0,0,5.0,2.0,0,0,2.0,3.91,Average,0.6,1.0300000000000002,2.5,0,1,0,1,0,1,0,0,0,1,0,1,0
0,0,1,0,0,0,3.0,3.0,1,1,1.0,3.39,Poor,2.0,1.4800000000000002,1.0,0,1,0,0,1,0,1,0,0,1,0,1,0
0,0,1,0,0,0,3.0,3.0,0,0,2.0,2.9,Poor,0.6666666666666666,1.0899999999999999,1.0,0,1,0,0,1,0,1,0,0,1,0,1,0
0,0,1,1,0,1,2.0,2.0,1,0,2.0,2.8,Poor,1.0,1.0799999999999998,1.0,1,0,0,0,1,0,1,1,0,0,0,1,0
0,0,1,1,0,0,1.0,1.0,0,0,2.0,2.63,Poor,3.0,1.0699999999999998,1.0,1,0,0,0,1,1,0,0,1,0,0,1,0
0,0,1,0,1,1,1.0,1.0,0,0,2.0,3.39,Poor,4.0,1.1600000000000001,1.0,1,0,0,1,0,0,1,0,0,1,0,1,0
0,0,1,1,0,0,2.0,1.0,1,0,2.0,3.74,Average,1.5,1.0700000000000003,2.0,1,0,0,0,1,1,0,0,0,1,0,1,0
0,0,1,0,0,1,4.0,3.0,0,0,2.0,2.87,Poor,1.0,1.2200000000000002,1.33,0,1,0,0,1,1,0,1,0,0,0,1,0
0,0,1,1,0,0,2.0,1.0,0,0,2.0,3.88,Poor,3.0,1.44,2.0,0,1,1,0,0,0,1,0,0,1,0,1,0
0,0,1,0,1,0,4.0,2.0,1,0,4.0,2.63,Poor,0.75,1.0699999999999998,2.0,1,0,0,0,1,0,1,1,0,0,0,1,0
0,0,1,0,0,1,6.0,4.0,0,0,4.0,3.21,Poor,0.6666666666666666,1.0,1.5,1,0,0,0,1,1,0,0,1,0,0,1,0
0,0,1,0,0,0,1.0,3.0,0,0,1.0,3.68,Average,3.0,1.0700000000000003,0.33,1,0,0,0,1,1,0,0,0,1,0,1,0
0,0,1,1,0,0,3.0,3.0,0,0,2.0,3.5,Poor,0.6666666666666666,1.0899999999999999,1.0,1,0,0,1,0,1,0,0,0,1,0,1,0
0,0,1,0,1,0,2.0,3.0,1,0,2.0,2.66,Poor,1.5,1.09,0.67,0,1,1,0,0,0,1,0,0,1,0,1,0
1,0,1,1,1,0,4.0,1.0,1,0,2.0,3.8,Average,0.5,1.0699999999999998,4.0,1,0,1,0,0,1,0,0,0,1,0,1,0
0,0,1,1,0,1,2.0,1.0,1,0,4.0,3.93,Average,1.0,1.06,2.0,1,0,1,0,0,0,1,0,0,1,0,1,0
0,0,1,0,0,0,3.0,2.0,0,0,3.0,2.66,Poor,1.0,1.1,1.5,0,1,0,0,1,1,0,0,0,1,0,1,0
0,0,1,0,0,1,3.0,2.0,0,0,3.0,3.98,Poor,2.3333333333333335,1.1099999999999999,1.5,0,1,1,0,0,1,0,0,0,1,0,1,0
0,0,1,0,0,0,3.0,1.0,0,0,1.0,2.85,Poor,2.3333333333333335,1.06,3.0,0,1,1,0,0,1,0,0,0,1,0,1,0
1,0,1,0,0,0,7.0,3.0,0,0,2.0,3.93,Average,0.42857142857142855,1.0500000000000003,2.33,0,1,1,0,0,0,1,0,0,1,0,1,0
0,0,1,0,0,1,4.0,2.0,1,0,1.0,3.84,Average,0.5,1.06,2.0,1,0,0,0,1,1,0,0,0,1,0,1,0
1,0,1,0,1,1,1.5,1.0,0,0,3.0,3.19,Poor,2.6666666666666665,0.8300000000000001,1.5,0,1,0,1,0,0,1,0,0,1,0,1,0
0,0,1,1,0,0,3.0,2.0,0,0,3.0,3.15,Poor,1.3333333333333333,1.12,1.5,1,0,0,0,1,0,1,0,0,1,0,1,0
1,0,1,1,1,0,5.0,3.0,1,0,4.0,3.9,Average,0.2,1.0699999999999998,1.67,1,0,0,1,0,1,0,0,1,0,0,1,0
1,0,1,0,1,0,5.0,3.0,0,0,1.0,3.78,Poor,0.8,1.3399999999999999,1.67,1,0,1,0,0,0,1,0,0,1,0,1,0
0,0,1,1,0,0,5.0,3.0,0,0,3.0,2.99,Poor,1.0,1.3300000000000003,1.67,1,0,0,0,1,0,1,1,0,0,0,1,0
0,1,1,0,1,0,6.0,4.0,0,0,2.0,3.76,Average,0.5,1.2199999999999998,1.5,1,0,1,0,0,0,1,0,1,0,0,1,0
1,0,1,0,0,0,2.0,1.0,0,0,1.0,3.59,Average,2.0,0.7999999999999998,2.0,0,1,0,0,1,0,1,0,0,1,0,1,0
0,0,1,1,0,0,2.0,1.0,1,1,2.0,2.67,Poor,3.0,1.1199999999999999,2.0,1,0,0,1,0,1,0,0,1,0,0,1,0
0,0,1,0,0,1,4.0,2.0,1,0,2.0,2.57,Poor,0.5,1.3199999999999998,2.0,1,0,1,0,0,0,1,0,0,1,0,1,0
0,0,1,0,0,0,4.0,2.0,0,0,2.0,3.61,Average,0.5,1.0499999999999998,2.0,1,0,1,0,0,1,0,0,0,1,0,1,0
0,0,1,0,1,0,3.0,1.0,1,0,1.0,3.7,Average,1.0,1.06,3.0,1,0,0,0,1,0,1,0,0,1,0,1,0
1,0,1,0,1,1,4.0,2.0,0,0,2.0,2.67,Poor,1.75,1.22,2.0,1,0,1,0,0,0,1,0,1,0,0,1,0
0,0,1,0,0,1,3.0,2.0,0,0,3.0,2.87,Poor,1.0,1.31,1.5,1,0,0,1,0,1,0,1,0,0,0,1,0
1,0,1,1,0,0,6.0,4.0,0,0,5.0,3.37,Poor,0.8333333333333334,1.27,1.5,1,0,0,0,1,0,1,1,0,0,0,1,0
0,0,0,0,0,0,2.0,1.0,0,0,1.0,3.28,Poor,1.5,1.1799999999999997,2.0,0,1,0,0,1,0,1,1,0,0,0,1,0
0,0,1,1,0,0,2.0,2.0,1,0,4.0,2.64,Poor,1.0,1.1,1.0,0,1,0,0,1,0,1,0,0,1,0,1,0
0,0,1,1,1,1,1.5,3.0,1,1,1.0,3.43,Poor,1.3333333333333333,1.04,0.5,1,0,0,1,0,0,1,0,1,0,0,1,0
0,0,1,0,0,0,4.0,3.0,0,0,3.0,3.87,Average,0.5,1.3600000000000003,1.33,0,1,1,0,0,0,1,0,1,0,0,1,0
1,0,1,0,1,0,2.0,2.0,0,0,2.0,3.89,Average,0.5,1.08,1.0,1,0,0,1,0,1,0,0,1,0,0,1,0
0,0,1,1,0,0,2.0,1.0,0,0,1.0,3.54,Poor,1.0,1.0899999999999999,2.0,1,0,1,0,0,1,0,0,0,1,0,1,0
0,0,1,0,1,1,3.0,1.0,1,0,2.0,3.72,Average,1.0,1.06,3.0,1,0,0,0,1,0,1,0,0,1,0,1,0
1,0,1,1,1,1,6.0,1.0,0,0,1.0,3.23,Poor,0.6666666666666666,1.19,6.0,1,0,0,0,1,0,1,0,1,0,0,1,0
0,0,1,0,1,0,4.0,2.0,0,1,2.0,3.56,Poor,1.5,1.27,2.0,0,1,1,0,0,1,0,0,0,1,0,1,0
