scholarship,university_transport,has_laptop,has_consulted_teacher,co_curricular,health_issues,study_hours,study_sessions,on_probation,is_suspended,skills_development_hours,current_gpa,performance_group,social_risk,gpa_improvement,study_time_per_Session,learning_mode_Offline,learning_mode_Online,english_proficiency_Advance,english_proficiency_Basic,english_proficiency_Intermediate,living_arrangement_Bachelor,living_arrangement_Family,attendance_bin_Low,attendance_bin_Medium,attendance_bin_High,income_bin_Low,income_bin_Medium,income_bin_High
0,0,1,1,0,0,1.0,1.0,1,0,1.0,2.84,Poor,2.0,1.0299999999999998,1.0,0,1,0,0,1,0,1,0,1,0,0,1,0
0,0,1,0,0,1,2.0,4.0,0,0,3.0,3.36,Poor,3.5,0.8300000000000001,0.5,1,0,0,1,0,0,1,0,0,1,0,1,0
0,0,1,1,1,0,2.0,1.0,1,0,2.0,3.57,Poor,3.5,1.0299999999999998,2.0,1,0,0,1,0,1,0,0,0,1,0,1,0
0,0,1,1,1,0,4.0,2.0,0,0,1.0,3.5,Poor,1.0,1.0499999999999998,2.0,1,0,0,0,1,0,1,0,1,0,0,1,0
1,1,1,0,0,0,7.0,3.0,0,0,4.0,4.0,Good,0.2857142857142857,1.0899999999999999,2.33,1,0,1,0,0,0,1,0,0,1,0,1,0
0,0,1,1,1,0,1.0,2.0,0,0,4.0,3.77,Poor,2.0,1.1,0.5,1,0,0,0,1,0,1,1,0,0,0,1,0
0,0,1,1,0,0,5.0,3.0,0,0,2.0,3.88,Poor,1.4,1.5499999999999998,1.67,1,0,0,0,1,1,0,0,1,0,0,0,1
0,0,1,0,1,0,1.0,2.0,1,0,4.0,3.91,Average,3.0,1.04,0.5,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0,0,0,1,0,4.0,2.0,0,0,4.0,3.23,Poor,1.75,1.1400000000000001,2.0,0,1,1,0,0,1,0,0,0,1,0,0,1
0,0,1,1,1,0,3.0,3.0,1,0,2.0,2.73,Poor,1.0,1.06,1.0,0,1,0,0,1,0,1,0,1,0,0,0,1
0,0,1,0,1,0,1.0,1.0,1,0,1.0,2.39,Poor,7.0,1.2400000000000002,1.0,0,1,0,0,1,0,1,1,0,0,0,0,1
0,0,1,1,0,0,2.0,2.0,1,0,4.0,3.64,Average,1.5,1.08,1.0,1,0,1,0,0,0,1,0,0,1,0,0,1
0,0,0,0,0,0,3.0,2.0,0,0,3.0,2.94,Poor,1.0,0.95,1.5,1,0,0,1,0,1,0,0,0,1,0,0,1
1,0,1,0,1,0,6.0,4.0,0,1,3.0,3.8,Average,0.6666666666666666,1.02,1.5,1,0,0,0,1,1,0,0,0,1,0,0,1
0,0,1,0,1,0,3.0,2.0,0,0,1.0,3.3,Poor,2.3333333333333335,1.0899999999999999,1.5,1,0,0,0,1,1,0,0,0,1,0,0,1
0,0,1,0,0,0,3.0,3.0,0,0,1.0,2.51,Poor,1.0,1.0499999999999998,1.0,1,0,1,0,0,1,0,0,0,1,0,0,1
1,0,1,0,0,1,2.0,2.0,1,0,4.0,3.78,Poor,1.0,1.1099999999999999,1.0,1,0,0,0,1,1,0,1,0,0,0,0,1
0,0,0,1,0,0,5.0,3.0,0,0,2.0,3.78,Poor,1.4,1.46,1.67,0,1,0,0,1,1,0,0,0,1,0,0,1
0,0,1,0,1,0,4.0,2.0,0,0,3.0,3.41,Poor,1.75,1.19,2.0,1,0,0,0,1,0,1,0,1,0,0,0,1
0,0,1,1,0,0,4.0,2.0,0,0,1.0,2.97,Poor,1.75,1.0900000000000003,2.0,1,0,0,0,1,1,0,0,1,0,0,0,1
0,0,1,0,0,0,2.0,1.0,1,0,2.0,2.52,Poor,1.5,1.07,2.0,0,1,0,1,0,1,0,0,1,0,0,0,1
0,0,1,0,1,0,3.0,1.0,1,0,4.0,2.62,Poor,0.6666666666666666,1.08,3.0,1,0,1,0,0,0,1,0,0,1,0,0,1
0,0,1,1,1,0,3.0,3.0,0,0,1.0,3.86,Average,1.0,1.08,1.0,1,0,0,0,1,0,1,0,0,1,0,0,1
0,0,1,0,0,0,2.0,2.0,0,0,4.0,3.41,Poor,1.5,1.31,1.0,1,0,0,0,1,1,0,0,1,0,0,0,1
0,0,0,1,0,0,2.0,3.0,1,0,1.0,3.63,Average,1.0,1.06,0.67,1,0,1,0,0,0,1,0,0,1,0,0,1
0,0,1,0,1,0,5.0,2.0,0,0,1.0,3.59,Poor,0.8,1.15,2.5,1,0,0,0,1,0,1,0,0,1,0,0,1
0,0,1,0,0,0,3.0,1.0,1,1,1.0,2.77,Poor,0.6666666666666666,1.1,3.0,0,1,0,1,0,0,1,0,1,0,0,0,1
0,0,1,0,1,0,3.0,3.0,0,0,1.0,2.61,Poor,1.6666666666666667,1.0599999999999998,1.0,0,1,1,0,0,1,0,0,0,1,0,0,1
0,0,1,0,1,1,2.0,1.0,1,0,1.0,3.42,Poor,1.0,1.08,2.0,1,0,0,0,1,0,1,0,0,1,0,0,1
0,0,1,0,1,0,2.0,1.0,1,0,2.0,2.95,Poor,3.0,1.4100000000000001,2.0,1,0,0,1,0,0,1,0,1,0,0,0,1
0,0,1,1,0,0,4.0,3.0,0,0,2.0,3.03,Poor,1.25,1.0299999999999998,1.33,1,0,0,1,0,0,1,1,0,0,0,0,1
0,0,1,1,0,0,2.0,1.0,1,0,2.0,2.66,Poor,3.5,1.31,2.0,0,1,0,0,1,0,1,1,0,0,0,0,1
0,0,1,1,0,0,6.0,3.5,0,0,4.0,3.34,Average,0.5,0.6999999999999997,1.71,1,0,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,3.0,4.0,1,0,1.0,3.0,Poor,2.3333333333333335,1.3,0.75,1,0,0,0,1,1,0,1,0,0,0,0,1
0,0,1,0,0,0,3.0,2.0,0,0,5.0,3.93,Poor,2.3333333333333335,1.0300000000000002,1.5,0,1,0,0,1,0,1,0,0,1,0,0,1
0,0,1,1,0,0,5.0,2.0,0,0,3.0,3.1,Poor,1.2,1.2000000000000002,2.5,1,0,1,0,0,1,0,0,1,0,0,0,1
0,0,1,0,0,0,3.0,2.0,0,0,2.0,3.08,Poor,2.3333333333333335,1.0700000000000003,1.5,1,0,0,0,1,1,0,0,1,0,0,0,1
1,0,1,1,0,0,5.0,4.0,0,0,4.0,3.89,Poor,0.4,1.56,1.25,1,0,1,0,0,0,1,0,0,1,0,0,1
1,1,1,0,0,0,6.0,2.0,0,0,3.0,2.9,Poor,0.6666666666666666,1.2999999999999998,3.0,0,1,1,0,0,0,1,1,0,0,1,0,0
1,1,1,0,0,0,4.0,3.5,0,0,3.0,3.4,Average,0.75,0.73,1.14,0,1,0,0,1,0,1,0,0,1,1,0,0
0,1,1,1,1,0,2.0,1.0,0,0,4.0,2.8,Poor,0.5,1.7499999999999998,2.0,0,1,0,0,1,1,0,0,0,1,1,0,0
0,1,0,1,1,0,2.0,2.0,1,0,2.0,2.54,Poor,1.5,1.07,1.0,1,0,1,0,0,1,0,0,0,1,1,0,0
0,1,1,0,1,0,6.0,3.5,0,0,5.0,2.39,Poor,0.6666666666666666,-0.06000000000000005,1.71,1,0,0,1,0,1,0,0,0,1,1,0,0
0,1,1,0,0,0,3.0,3.0,0,0,4.0,2.8,Poor,0.6666666666666666,0.9299999999999997,1.0,0,1,1,0,0,0,1,0,0,1,1,0,0
0,1,1,0,0,0,3.0,2.0,0,0,1.0,3.47,Poor,2.3333333333333335,1.1400000000000001,1.5,0,1,0,0,1,0,1,1,0,0,1,0,0
0,1,1,0,0,0,1.0,3.0,1,0,2.0,3.92,Average,2.0,1.02,0.33,1,0,1,0,0,1,0,0,0,1,1,0,0
0,1,1,0,0,0,3.0,1.0,1,0,3.0,2.63,Poor,1.6666666666666667,0.8499999999999999,3.0,1,0,1,0,0,1,0,1,0,0,1,0,0
0,1,1,0,0,0,4.0,2.0,0,0,2.0,3.91,Poor,1.75,1.1400000000000001,2.0,1,0,1,0,0,0,1,0,0,1,1,0,0
0,1,1,0,0,0,4.0,2.0,0,0,2.0,3.03,Poor,1.25,1.0499999999999998,2.0,1,0,1,0,0,0,1,0,0,1,1,0,0
0,1,1,1,1,0,5.0,2.0,0,0,2.0,2.65,Poor,1.4,1.22,2.5,0,1,0,1,0,1,0,1,0,0,1,0,0
1,1,1,0,0,0,5.0,4.0,0,0,3.0,3.96,Average,0.6,1.19,1.25,1,0,1,0,0,0,1,0,0,1,0,1,0
1,1,1,0,0,0,2.0,2.0,1,0,4.0,3.9,Poor,1.5,1.0899999999999999,1.0,0,1,1,0,0,0,1,1,0,0,0,1,0
0,1,1,0,0,1,3.0,1.0,0,0,2.0,3.2,Poor,1.0,1.1,3.0,0,1,0,0,1,1,0,1,0,0,0,1,0
0,1,1,0,1,0,2.0,2.0,1,0,4.0,2.92,Poor,1.0,1.0499999999999998,1.0,1,0,0,0,1,1,0,1,0,0,0,1,0
1,1,1,1,1,1,1.0,2.0,0,0,1.0,3.74,Poor,7.0,1.1600000000000001,0.5,1,0,0,0,1,0,1,0,0,1,0,1,0
0,1,1,1,0,0,3.0,1.0,1,0,2.0,2.82,Poor,2.3333333333333335,1.0499999999999998,3.0,1,0,0,0,1,1,0,0,1,0,0,1,0
0,1,1,1,0,0,3.0,1.0,1,0,3.0,3.33,Poor,2.3333333333333335,1.17,3.0,1,0,0,0,1,0,1,0,0,1,0,1,0
1,1,0,0,1,1,1.0,1.0,0,0,3.0,3.81,Average,2.0,1.2800000000000002,1.0,1,0,1,0,0,0,1,0,0,1,0,1,0
0,1,1,1,0,0,3.0,4.0,0,0,2.0,3.64,Average,1.0,0.8900000000000001,0.75,1,0,1,0,0,0,1,0,0,1,0,1,0
0,1,1,1,1,0,3.0,2.0,0,0,1.0,3.15,Poor,2.3333333333333335,1.1400000000000001,1.5,0,1,1,0,0,0,1,1,0,0,0,1,0
1,1,1,1,1,0,6.0,3.0,0,0,3.0,3.8,Average,0.5,1.0299999999999998,2.0,0,1,0,0,1,0,1,0,1,0,0,1,0
0,1,1,0,0,0,3.0,2.0,0,0,2.0,3.16,Poor,2.3333333333333335,1.12,1.5,0,1,0,0,1,1,0,0,1,0,0,1,0
1,1,1,1,0,0,5.0,3.0,0,0,2.0,3.13,Poor,0.8,1.12,1.67,0,1,0,0,1,0,1,1,0,0,0,1,0
0,1,1,1,1,0,3.0,2.0,0,0,4.0,2.93,Poor,1.0,1.06,1.5,0,1,0,1,0,1,0,1,0,0,0,1,0
1,1,1,0,1,0,6.0,2.0,0,0,1.0,3.11,Poor,0.5,1.0899999999999999,3.0,1,0,1,0,0,0,1,0,0,1,0,1,0
0,1,1,1,1,0,4.0,2.0,0,0,2.0,2.97,Poor,1.5,0.9900000000000002,2.0,1,0,0,0,1,1,0,1,0,0,0,1,0
0,1,1,0,1,0,3.0,2.0,0,0,1.0,3.79,Average,1.6666666666666667,1.23,1.5,0,1,1,0,0,0,1,0,0,1,0,1,0
0,1,1,0,1,0,3.0,1.0,1,0,1.0,2.66,Poor,0.6666666666666666,1.12,3.0,0,1,0,0,1,0,1,0,0,1,0,1,0
0,1,1,0,1,0,3.0,3.0,0,0,1.0,2.65,Poor,0.3333333333333333,1.0899999999999999,1.0,1,0,0,0,1,1,0,0,0,1,0,1,0
0,1,1,1,1,0,3.0,2.0,0,0,1.0,2.98,Poor,1.0,1.1,1.5,1,0,0,1,0,0,1,1,0,0,0,1,0
0,1,0,0,0,1,1.0,2.0,0,0,2.0,3.8,Average,2.0,1.04,0.5,1,0,0,0,1,1,0,0,0,1,0,1,0
0,1,1,1,1,0,3.0,2.0,0,0,2.0,2.97,Poor,0.6666666666666666,1.4100000000000001,1.5,1,0,0,0,1,1,0,0,1,0,0,1,0
0,1,1,0,1,1,1.0,1.0,1,0,1.0,2.35,Poor,7.0,1.11,1.0,0,1,0,0,1,1,0,1,0,0,0,1,0
0,1,1,1,1,0,5.0,2.0,0,0,2.0,2.92,Poor,0.8,0.97,2.5,0,1,1,0,0,0,1,0,0,1,0,1,0
0,1,1,0,1,1,1.0,1.0,1,0,2.0,2.7,Poor,2.0,1.0500000000000003,1.0,1,0,1,0,0,0,1,1,0,0,0,1,0
0,1,1,0,0,0,3.0,2.0,1,0,1.0,2.35,Poor,2.3333333333333335,1.24,1.5,0,1,0,0,1,0,1,0,0,1,0,1,0
0,1,1,0,0,0,1.0,2.0,0,0,2.0,2.82,Poor,7.0,1.1099999999999999,0.5,1,0,0,0,1,1,0,1,0,0,0,1,0
1,1,1,1,1,0,4.0,2.0,1,0,5.0,2.99,Poor,1.25,1.6600000000000001,2.0,0,1,0,0,1,1,0,0,0,1,0,1,0
0,1,0,1,1,0,2.0,1.0,1,0,2.0,3.63,Average,1.5,1.0699999999999998,2.0,1,0,0,0,1,1,0,0,0,1,0,1,0
1,1,1,0,0,0,4.0,2.0,0,0,2.0,3.97,Average,0.75,1.1600000000000001,2.0,1,0,0,0,1,1,0,0,0,1,0,1,0
1,1,1,0,0,0,2.0,1.0,0,0,1.0,3.81,Average,0.5,1.08,2.0,1,0,1,0,0,1,0,0,0,1,0,1,0
0,1,1,0,0,0,7.0,3.0,0,0,1.0,2.9,Poor,0.42857142857142855,1.02,2.33,1,0,0,0,1,0,1,0,0,1,0,1,0
1,1,1,0,1,0,2.0,3.0,0,0,3.0,3.68,Poor,1.5,1.35,0.67,0,1,0,1,0,0,1,0,0,1,0,1,0
0,1,1,1,0,1,3.0,2.0,0,0,2.0,3.45,Poor,1.6666666666666667,1.23,1.5,0,1,0,0,1,1,0,0,0,1,0,1,0
0,1,1,0,0,0,2.0,1.0,0,0,2.0,2.53,Poor,1.5,1.0799999999999998,2.0,1,0,1,0,0,1,0,1,0,0,0,1,0
0,1,1,0,1,1,4.0,2.0,0,0,1.0,2.82,Poor,0.75,1.0599999999999998,2.0,0,1,0,0,1,1,0,0,0,1,0,1,0
1,1,1,1,1,1,5.0,3.0,0,0,2.0,3.79,Average,0.6,1.13,1.67,1,0,0,0,1,0,1,0,0,1,0,1,0
0,1,1,1,1,0,2.0,2.0,1,0,2.0,3.6,Poor,1.0,1.0500000000000003,1.0,1,0,0,0,1,1,0,1,0,0,0,1,0
0,1,1,1,0,0,4.0,2.0,0,0,4.0,3.78,Average,0.75,1.0699999999999998,2.0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,1,1,0,0,1,3.0,1.0,0,0,3.0,3.19,Poor,2.3333333333333335,0.9699999999999998,3.0,1,0,0,0,1,1,0,0,0,1,0,1,0
0,1,1,0,1,0,1.0,1.0,1,1,1.0,2.88,Poor,7.0,0.9299999999999999,1.0,0,1,0,0,1,1,0,0,1,0,0,1,0
1,1,1,1,0,0,2.0,2.0,0,0,2.0,3.56,Average,0.5,0.79,1.0,0,1,0,0,1,0,1,0,0,1,0,1,0
1,1,1,0,1,0,7.0,2.0,0,0,2.0,3.93,Average,0.2857142857142857,1.1800000000000002,3.5,1,0,1,0,0,1,0,0,0,1,0,1,0
1,1,1,1,0,0,6.0,3.5,0,0,6.0,3.78,Poor,1.0,1.17,1.71,1,0,0,0,1,1,0,0,0,1,0,1,0
0,1,1,1,0,0,6.0,2.0,1,0,1.0,2.65,Poor,0.6666666666666666,1.2999999999999998,3.0,0,1,1,0,0,0,1,1,0,0,0,1,0
0,1,1,0,0,0,1.0,3.0,1,0,1.0,3.56,Poor,2.0,1.12,0.33,1,0,1,0,0,1,0,0,0,1,0,1,0
0,1,1,1,1,1,4.0,3.0,0,0,1.0,2.64,Poor,0.5,1.08,1.33,1,0,1,0,0,1,0,0,0,1,0,1,0
0,1,1,1,0,0,3.0,3.0,0,0,1.0,2.84,Poor,0.6666666666666666,1.0799999999999998,1.0,1,0,1,0,0,1,0,0,0,1,0,1,0
0,1,1,1,1,0,5.0,3.0,0,0,2.0,3.13,Poor,1.2,1.23,1.67,1,0,0,0,1,0,1,1,0,0,0,1,0
0,1,1,1,0,0,4.0,2.0,0,0,3.0,3.05,Poor,1.5,1.0599999999999998,2.0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,1,1,0,0,0,1.0,2.0,1,0,2.0,3.55,Poor,2.0,1.1199999999999997,0.5,1,0,0,0,1,0,1,1,0,0,0,1,0
0,1,1,0,0,1,5.0,1.0,0,0,2.0,2.74,Poor,0.4,1.0700000000000003,5.0,1,0,0,1,0,1,0,0,0,1,0,1,0
1,1,1,0,0,0,4.0,1.0,1,0,1.0,3.83,Average,0.5,1.0500000000000003,4.0,1,0,0,0,1,0,1,0,0,1,0,1,0
1,1,1,0,0,1,3.0,4.0,0,0,3.0,2.95,Poor,2.0,1.1400000000000001,0.75,1,0,1,0,0,1,0,0,0,1,0,1,0
1,1,1,0,1,0,7.0,4.0,0,0,3.0,3.97,Good,0.2857142857142857,1.06,1.75,1,0,1,0,0,0,1,0,0,1,0,1,0
0,1,1,0,0,0,3.0,1.0,0,0,1.0,3.57,Average,1.6666666666666667,0.9199999999999999,3.0,0,1,0,1,0,1,0,0,0,1,0,1,0
0,1,1,1,0,1,4.0,2.0,0,0,2.0,3.65,Poor,1.5,1.42,2.0,0,1,0,0,1,0,1,0,1,0,0,1,0
0,1,1,0,0,1,3.0,1.0,0,0,3.0,3.28,Poor,2.0,1.15,3.0,0,1,0,1,0,0,1,0,0,1,0,1,0
1,1,1,1,1,0,5.0,3.0,0,0,2.0,3.85,Average,1.0,1.19,1.67,1,0,0,0,1,0,1,0,0,1,0,1,0
0,1,0,1,1,0,3.0,3.0,0,0,4.0,3.9,Average,1.0,1.0299999999999998,1.0,0,1,0,0,1,0,1,0,0,1,0,1,0
0,1,1,1,1,1,2.0,2.0,0,0,3.0,3.75,Poor,1.5,1.1,1.0,0,1,0,0,1,1,0,1,0,0,0,1,0
0,1,0,0,1,0,2.0,3.0,0,0,2.0,2.51,Poor,0.5,1.13,0.67,0,1,0,0,1,0,1,0,0,1,0,1,0
1,1,0,1,0,0,5.0,3.0,0,0,2.0,3.45,Poor,1.4,1.2600000000000002,1.67,0,1,0,0,1,0,1,0,0,1,0,1,0
0,1,0,0,0,0,3.0,1.0,0,0,3.0,3.46,Poor,2.0,1.35,3.0,1,0,0,0,1,0,1,0,1,0,0,1,0
0,1,1,0,1,0,1.0,2.0,1,0,4.0,2.8,Poor,2.0,1.0199999999999998,0.5,1,0,0,1,0,0,1,1,0,0,0,1,0
0,1,1,0,0,0,3.0,2.0,0,0,2.0,3.76,Poor,1.6666666666666667,1.3099999999999996,1.5,1,0,0,0,1,1,0,0,0,1,0,1,0
0,1,1,0,1,0,2.0,3.0,1,0,4.0,3.7,Average,1.0,1.0300000000000002,0.67,1,0,0,0,1,0,1,0,0,1,0,1,0
1,1,1,1,1,0,3.0,3.0,1,0,2.0,3.77,Average,0.6666666666666666,1.1600000000000001,1.0,0,1,0,1,0,0,1,0,0,1,0,1,0
1,1,1,1,0,0,6.0,4.0,0,0,3.0,2.81,Poor,1.0,1.2,1.5,0,1,0,0,1,0,1,0,1,0,0,1,0
0,1,1,1,0,0,1.0,1.0,0,0,1.0,3.89,Average,5.0,1.0,1.0,1,0,0,1,0,1,0,0,0,1,0,1,0
0,1,1,0,1,0,2.0,2.0,1,0,4.0,2.71,Poor,1.5,1.03,1.0,1,0,0,1,0,0,1,0,0,1,0,1,0
0,1,1,1,1,0,1.0,1.0,0,0,2.0,2.7,Poor,3.0,1.0700000000000003,1.0,1,0,1,0,0,1,0,0,0,1,0,1,0
0,1,1,1,0,0,2.0,1.0,0,0,3.0,2.64,Poor,1.0,1.08,2.0,1,0,1,0,0,0,1,0,0,1,0,1,0
0,1,1,1,1,0,4.0,1.0,1,0,4.0,3.8,Average,0.5,1.0499999999999998,4.0,1,0,0,0,1,1,0,0,0,1,0,1,0
1,1,0,0,0,0,6.0,3.0,0,0,3.0,3.95,Average,0.5,1.3900000000000001,2.0,1,0,1,0,0,0,1,0,0,1,0,1,0
0,1,1,0,0,0,2.0,3.0,1,0,4.0,3.66,Average,0.5,1.1,0.67,1,0,0,0,1,0,1,0,0,1,0,1,0
0,1,1,0,1,0,5.0,2.0,1,0,4.0,2.89,Poor,0.6,1.1300000000000001,2.5,1,0,0,0,1,1,0,0,0,1,0,1,0
0,1,1,0,1,0,2.0,2.0,1,0,1.0,3.91,Average,1.5,1.04,1.0,1,0,0,0,1,1,0,0,1,0,0,1,0
0,1,1,0,1,0,3.0,1.0,0,0,4.0,2.63,Poor,0.6666666666666666,1.0699999999999998,3.0,1,0,0,1,0,1,0,1,0,0,0,1,0
1,1,1,1,1,1,2.0,1.0,0,0,2.0,3.88,Average,2.0,1.31,2.0,1,0,0,0,1,1,0,0,0,1,0,1,0
0,1,1,0,1,0,4.0,2.0,0,0,2.0,2.63,Poor,0.75,1.13,2.0,0,1,1,0,0,0,1,0,1,0,0,1,0
0,1,1,0,0,0,3.0,3.0,0,0,2.0,3.6,Average,0.3333333333333333,1.0500000000000003,1.0,1,0,0,0,1,1,0,0,0,1,0,1,0
1,1,1,1,1,0,5.0,2.0,0,0,2.0,3.89,Average,0.8,1.33,2.5,1,0,1,0,0,0,1,0,0,1,0,1,0
1,1,0,1,1,0,6.0,3.0,0,0,1.0,3.94,Average,0.3333333333333333,1.0699999999999998,2.0,0,1,1,0,0,0,1,0,0,1,0,1,0
0,0,0,1,1,0,1.0,2.0,0,0,2.0,3.78,Poor,5.0,1.2999999999999998,0.5,1,0,1,0,0,1,0,0,0,1,0,1,0
0,1,1,0,0,0,1.0,1.0,0,0,1.0,2.65,Poor,7.0,1.2999999999999998,1.0,1,0,1,0,0,1,0,0,0,1,0,1,0
0,1,1,0,0,0,5.0,2.0,0,0,2.0,2.98,Poor,1.4,1.42,2.5,0,1,1,0,0,0,1,0,0,1,0,1,0
0,1,1,1,1,0,4.0,3.0,1,0,2.0,2.45,Poor,1.0,0.7900000000000003,1.33,1,0,0,0,1,0,1,1,0,0,0,1,0
0,1,0,1,0,1,2.0,2.0,0,0,2.0,2.91,Poor,1.5,1.05,1.0,1,0,1,0,0,0,1,0,0,1,0,1,0
0,1,1,0,0,0,4.0,3.0,0,0,2.0,3.83,Average,0.75,1.06,1.33,1,0,0,0,1,1,0,0,0,1,0,1,0
0,1,1,0,0,0,1.0,2.0,1,0,1.0,3.9,Poor,3.0,1.0899999999999999,0.5,1,0,0,0,1,1,0,1,0,0,0,1,0
1,1,1,0,1,0,2.0,1.0,1,0,2.0,3.81,Average,1.5,1.06,2.0,1,0,1,0,0,0,1,0,0,1,0,1,0
0,1,1,1,1,0,5.0,1.0,0,0,4.0,2.63,Poor,0.6,1.0699999999999998,5.0,1,0,1,0,0,1,0,1,0,0,0,1,0
1,1,1,0,0,0,2.0,1.0,0,0,1.0,3.98,Poor,3.0,1.0699999999999998,2.0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,1,0,0,0,0,2.0,2.0,0,0,2.0,2.63,Poor,1.0,1.0899999999999999,1.0,1,0,1,0,0,0,1,1,0,0,0,1,0
0,1,1,0,0,0,3.0,3.0,1,1,4.0,2.83,Poor,1.0,1.05,1.0,1,0,0,0,1,1,0,0,0,1,0,1,0
1,0,1,1,1,0,7.0,1.0,1,0,1.0,3.88,Poor,1.0,0.98,7.0,0,1,1,0,0,0,1,1,0,0,0,1,0
0,1,1,0,1,1,3.0,1.0,1,0,4.0,3.75,Poor,1.0,1.08,3.0,1,0,0,1,0,0,1,1,0,0,0,1,0
0,1,0,0,0,0,4.0,2.0,0,0,1.0,3.45,Poor,1.25,1.12,2.0,0,1,0,0,1,0,1,0,0,1,0,1,0
0,1,1,0,1,0,3.0,3.0,0,0,4.0,3.56,Poor,1.0,0.8000000000000003,1.0,1,0,0,0,1,1,0,1,0,0,0,0,1
0,1,1,0,0,0,5.0,2.0,1,0,2.0,2.76,Poor,1.4,1.5299999999999998,2.5,0,1,0,0,1,1,0,1,0,0,0,0,1
0,1,1,0,0,0,2.0,3.0,1,0,4.0,3.48,Poor,1.5,1.13,0.67,0,1,0,0,1,0,1,1,0,0,0,0,1
0,1,1,1,0,0,4.0,3.0,1,0,2.0,2.48,Poor,0.75,1.14,1.33,1,0,0,0,1,0,1,0,1,0,0,0,1
1,1,1,1,0,0,6.0,3.0,0,0,2.0,3.12,Poor,0.5,1.0500000000000003,2.0,1,0,0,0,1,0,1,0,0,1,0,0,1
0,1,1,0,1,0,4.0,1.0,1,0,1.0,3.6,Average,0.5,1.04,4.0,0,1,1,0,0,1,0,0,0,1,0,0,1
0,1,1,1,0,0,3.0,1.0,0,0,2.0,2.8,Poor,0.6666666666666666,1.0299999999999998,3.0,1,0,0,1,0,0,1,1,0,0,0,0,1
0,1,1,0,0,0,3.0,2.0,1,1,4.0,3.77,Poor,1.0,1.1,1.5,1,0,0,1,0,1,0,1,0,0,0,0,1
0,1,1,1,1,0,2.0,1.0,0,0,4.0,2.93,Poor,1.5,1.07,2.0,1,0,0,1,0,1,0,0,0,1,0,0,1
0,1,1,1,1,0,1.0,2.0,1,0,4.0,2.94,Poor,3.0,1.0699999999999998,0.5,1,0,0,0,1,1,0,0,0,1,0,0,1
0,1,1,1,0,1,2.0,1.0,1,0,2.0,2.78,Poor,3.5,1.5599999999999998,2.0,0,1,0,0,1,0,1,0,1,0,0,0,1
0,1,1,1,1,0,3.0,3.0,1,0,4.0,2.54,Poor,0.6666666666666666,1.1400000000000001,1.0,1,0,0,0,1,1,0,0,0,1,0,0,1
0,1,1,1,1,0,3.0,3.0,0,0,2.0,2.83,Poor,0.3333333333333333,1.05,1.0,0,1,0,0,1,0,1,0,0,1,0,0,1
0,1,1,1,0,0,4.0,3.0,0,0,4.0,2.85,Poor,0.75,1.08,1.33,1,0,0,0,1,0,1,0,1,0,0,0,1
0,1,0,0,0,1,5.0,3.0,0,0,1.0,3.66,Average,1.0,1.1100000000000003,1.67,1,0,1,0,0,0,1,0,0,1,0,0,1
0,1,1,0,0,1,1.0,2.0,0,0,1.0,3.88,Average,2.0,1.23,0.5,1,0,1,0,0,1,0,0,0,1,0,0,1
1,1,1,1,1,0,5.0,3.0,1,0,2.0,3.9,Poor,0.6,1.0899999999999999,1.67,1,0,0,0,1,1,0,1,0,0,0,0,1
0,1,1,1,1,0,2.0,2.0,0,0,2.0,3.44,Poor,1.5,1.1,1.0,1,0,0,0,1,0,1,0,0,1,0,0,1
0,1,1,0,1,0,2.0,1.0,1,0,4.0,3.43,Poor,1.5,1.08,2.0,1,0,1,0,0,0,1,0,0,1,0,0,1
0,1,1,0,1,0,1.0,2.0,1,0,2.0,3.77,Poor,2.0,1.12,0.5,0,1,0,1,0,1,0,1,0,0,0,0,1
1,1,1,1,1,0,4.0,4.0,1,0,2.0,2.22,Poor,1.0,-0.2799999999999998,1.0,1,0,0,1,0,1,0,0,0,1,0,0,1
0,1,0,0,1,0,3.0,3.0,1,0,2.0,2.78,Poor,0.6666666666666666,1.2199999999999998,1.0,1,0,0,1,0,0,1,0,0,1,0,0,1
0,1,1,1,0,0,5.0,3.0,0,0,4.0,2.52,Poor,0.6,1.12,1.67,1,0,0,0,1,1,0,0,0,1,0,0,1
0,1,1,0,1,0,3.0,2.0,0,0,1.0,2.88,Poor,1.6666666666666667,1.5399999999999998,1.5,0,1,0,0,1,1,0,0,0,1,0,0,1
